SETTLEMENTDATE,TOTALDEMAND,RRP
9/12/2024 4:15,6729.04,184.54
9/12/2024 4:20,6698.83,180.95
9/12/2024 4:25,6698.18,170.41
9/12/2024 4:30,6760.83,192.66
9/12/2024 4:35,6851.39,191.42
9/12/2024 4:40,6798.71,170.5
9/12/2024 4:45,6858.78,171.72
9/12/2024 4:50,6855.86,173.05
9/12/2024 4:55,6829.11,170.21
9/12/2024 5:00,6945.8,194.46
9/12/2024 5:05,6987.94,180.34
9/12/2024 5:10,7080.29,197.87
9/12/2024 5:15,7014.84,194.55
9/12/2024 5:20,7173.47,198.72
9/12/2024 5:25,7178.78,196.22
9/12/2024 5:30,7177.71,182.02
9/12/2024 5:35,7251.51,184.13
9/12/2024 5:40,7214.06,146.37
9/12/2024 5:45,7218.12,156.69
9/12/2024 5:50,7292.33,148.0
9/12/2024 5:55,7384.82,150.02
9/12/2024 6:00,7422.77,135.08
9/12/2024 6:05,7466.89,106.05
9/12/2024 6:10,7541.31,149.74
9/12/2024 6:15,7558.99,149.06
9/12/2024 6:20,7566.24,119.96
9/12/2024 6:25,7647.63,109.13
9/12/2024 6:30,7648.99,97.25
9/12/2024 6:35,7543.93,104.5
9/12/2024 6:40,7572.13,108.89
9/12/2024 6:45,7662.67,102.44
9/12/2024 6:50,7699.72,115.91
9/12/2024 6:55,7557.65,76.0
9/12/2024 7:00,7559.7,76.0
9/12/2024 7:05,7637.82,145.34
9/12/2024 7:10,7609.97,159.24
9/12/2024 7:15,7602.88,285.54
9/12/2024 7:20,7612.04,141.2
9/12/2024 7:25,7686.26,162.68
9/12/2024 7:30,7654.22,261.76
9/12/2024 7:35,7624.05,141.82
9/12/2024 7:40,7698.22,103.84
9/12/2024 7:45,7677.76,102.56
9/12/2024 7:50,7604.83,97.21
9/12/2024 7:55,7671.32,107.62
9/12/2024 8:00,7688.88,104.58
9/12/2024 8:05,7683.15,116.11
9/12/2024 8:10,7743.26,115.92
9/12/2024 8:15,7655.14,113.72
9/12/2024 8:20,7695.78,130.33
9/12/2024 8:25,7767.46,151.76
9/12/2024 8:30,7706.2,152.14
9/12/2024 8:35,7694.06,126.71
9/12/2024 8:40,7677.27,112.72
9/12/2024 8:45,7605.46,110.72
9/12/2024 8:50,7652.79,107.61
9/12/2024 8:55,7557.82,105.74
9/12/2024 9:00,7549.81,104.41
9/12/2024 9:05,7456.1,105.74
9/12/2024 9:10,7642.98,106.32
9/12/2024 9:15,7663.01,108.31
9/12/2024 9:20,7636.29,105.96
9/12/2024 9:25,7651.27,104.54
9/12/2024 9:30,7637.89,103.7
9/12/2024 9:35,7685.17,96.31
9/12/2024 9:40,7784.53,102.3
9/12/2024 9:45,7761.73,103.99
9/12/2024 9:50,7776.91,105.74
9/12/2024 9:55,7764.22,77.35
9/12/2024 10:00,7726.75,76.72
9/12/2024 10:05,7724.99,87.24
9/12/2024 10:10,7777.67,110.17
9/12/2024 10:15,7823.83,105.74
9/12/2024 10:20,7809.11,105.74
9/12/2024 10:25,7866.49,105.74
9/12/2024 10:30,7789.99,80.58
9/12/2024 10:35,7865.81,110.02
9/12/2024 10:40,7900.52,92.53
9/12/2024 10:45,7780.55,106.23
9/12/2024 10:50,7713.91,98.11
9/12/2024 10:55,7715.84,104.5
9/12/2024 11:00,7720.32,109.23
9/12/2024 11:05,7742.84,115.78
9/12/2024 11:10,7614.6,150.01
9/12/2024 11:15,7631.17,112.74
9/12/2024 11:20,7672.88,11.5
9/12/2024 11:25,7666.81,76.0
9/12/2024 11:30,7693.1,76.05
9/12/2024 11:35,7791.29,110.02
9/12/2024 11:40,7794.97,78.44
9/12/2024 11:45,7702.76,77.96
9/12/2024 11:50,7702.63,69.86
9/12/2024 11:55,7696.39,76.72
9/12/2024 12:00,7639.61,69.3
9/12/2024 12:05,7562.67,69.72
9/12/2024 12:10,7504.8,-16.72
9/12/2024 12:15,7536.04,-14.69
9/12/2024 12:20,7496.57,0.25
9/12/2024 12:25,7524.28,105.74
9/12/2024 12:30,7367.61,104.5
9/12/2024 12:35,7376.38,76.0
9/12/2024 12:40,7316.84,11.2
9/12/2024 12:45,7282.33,78.94
9/12/2024 12:50,7357.99,33.03
9/12/2024 12:55,7333.08,88.04
9/12/2024 13:00,7446.51,76.72
9/12/2024 13:05,7529.96,76.0
9/12/2024 13:10,7590.56,88.59
9/12/2024 13:15,7675.63,98.32
9/12/2024 13:20,7681.82,274.53
9/12/2024 13:25,7696.29,181.38
9/12/2024 13:30,7634.96,89.87
9/12/2024 13:35,7564.37,80.72
9/12/2024 13:40,7526.38,14.94
9/12/2024 13:45,7361.41,-16.18
9/12/2024 13:50,7206.66,-15.82
9/12/2024 13:55,7302.43,0.0
9/12/2024 14:00,7217.51,29.82
9/12/2024 14:05,6968.53,76.0
9/12/2024 14:10,6673.06,48.32
9/12/2024 14:15,6318.68,37.02
9/12/2024 14:20,6035.81,113.9
9/12/2024 14:25,5666.62,161.87
9/12/2024 14:30,5364.8,256.21
9/12/2024 14:35,5130.97,461.14
9/12/2024 14:40,4981.68,1071.59
9/12/2024 14:45,7706.83,20.0
9/12/2024 14:50,8050.03,193.96
9/12/2024 14:55,8038.54,171.45
9/12/2024 15:00,8067.61,152.46
9/12/2024 15:05,8196.04,173.06
9/12/2024 15:10,8198.81,72.73
9/12/2024 15:15,8126.93,47.98
9/12/2024 15:20,8245.28,58.8
9/12/2024 15:25,8236.09,125.17
9/12/2024 15:30,8389.42,218.99
9/12/2024 15:35,8368.5,86.24
9/12/2024 15:40,8341.85,66.42
9/12/2024 15:45,8302.95,66.38
9/12/2024 15:50,8256.06,46.81
9/12/2024 15:55,8230.47,-30.0
9/12/2024 16:00,8270.39,3.74
9/12/2024 16:05,8403.04,79.16
9/12/2024 16:10,8445.48,92.35
9/12/2024 16:15,8438.91,85.17
9/12/2024 16:20,8409.01,94.5
9/12/2024 16:25,8451.37,95.47
9/12/2024 16:30,8473.62,109.54
9/12/2024 16:35,8372.87,20.48
9/12/2024 16:40,8437.95,106.01
9/12/2024 16:45,8448.74,158.72
9/12/2024 16:50,8521.27,307.72
9/12/2024 16:55,8594.88,228.19
9/12/2024 17:00,8764.65,236.59
9/12/2024 17:05,8709.76,230.71
9/12/2024 17:10,8704.82,213.45
9/12/2024 17:15,8710.11,252.89
9/12/2024 17:20,8712.1,219.44
9/12/2024 17:25,8743.42,325.05
9/12/2024 17:30,8771.04,325.05
9/12/2024 17:35,8606.81,20.63
9/12/2024 17:40,8725.19,152.86
9/12/2024 17:45,8652.39,180.28
9/12/2024 17:50,8745.12,169.75
9/12/2024 17:55,8847.69,166.63
9/12/2024 18:00,8659.07,122.89
9/12/2024 18:05,8722.25,149.48
9/12/2024 18:10,8761.04,240.44
9/12/2024 18:15,8712.17,221.18
9/12/2024 18:20,8783.49,227.71
9/12/2024 18:25,8742.07,246.54
9/12/2024 18:30,8728.22,235.33
9/12/2024 18:35,8753.12,247.16
9/12/2024 18:40,8741.71,247.27
9/12/2024 18:45,8651.32,194.46
9/12/2024 18:50,8701.26,281.61
9/12/2024 18:55,8550.28,194.84
9/12/2024 19:00,8633.47,289.84
9/12/2024 19:05,8619.66,147.88
9/12/2024 19:10,8716.67,248.88
9/12/2024 19:15,8661.14,205.16
9/12/2024 19:20,8734.6,254.88
9/12/2024 19:25,8661.03,192.3
9/12/2024 19:30,8693.21,171.33
9/12/2024 19:35,8697.21,210.39
9/12/2024 19:40,8609.47,210.91
9/12/2024 19:45,8611.23,254.88
9/12/2024 19:50,8566.73,207.65
9/12/2024 19:55,8555.5,254.88
9/12/2024 20:00,8595.9,250.24
9/12/2024 20:05,8475.53,189.34
9/12/2024 20:10,8511.22,192.79
9/12/2024 20:15,8377.33,195.49
9/12/2024 20:20,8389.84,194.39
9/12/2024 20:25,8379.08,207.11
9/12/2024 20:30,8330.51,182.7
9/12/2024 20:35,8190.1,196.7
9/12/2024 20:40,8123.41,167.8
9/12/2024 20:45,8182.08,196.7
9/12/2024 20:50,8148.16,169.31
9/12/2024 20:55,8117.33,159.0
9/12/2024 21:00,8177.02,159.14
9/12/2024 21:05,7987.24,195.55
9/12/2024 21:10,8085.09,242.46
9/12/2024 21:15,8157.05,270.07
9/12/2024 21:20,8060.29,206.61
9/12/2024 21:25,8084.53,230.7
9/12/2024 21:30,8045.06,229.39
9/12/2024 21:35,7873.58,198.27
9/12/2024 21:40,7961.83,203.03
9/12/2024 21:45,7881.95,167.07
9/12/2024 21:50,7919.6,167.52
9/12/2024 21:55,7850.73,157.35
9/12/2024 22:00,7815.73,150.01
9/12/2024 22:05,7719.0,157.96
9/12/2024 22:10,7851.18,179.08
9/12/2024 22:15,7847.04,178.2
9/12/2024 22:20,7794.6,177.9
9/12/2024 22:25,7700.48,162.92
9/12/2024 22:30,7700.48,160.08
9/12/2024 22:35,7511.1,128.78
9/12/2024 22:40,7667.24,150.01
9/12/2024 22:45,7632.67,150.01
9/12/2024 22:50,7593.35,150.01
9/12/2024 22:55,7517.83,131.91
9/12/2024 23:00,7565.35,150.01
9/12/2024 23:05,7505.58,129.99
9/12/2024 23:10,7521.46,199.84
9/12/2024 23:15,7347.64,156.89
9/12/2024 23:20,7352.89,150.01
9/12/2024 23:25,7348.78,156.03
9/12/2024 23:30,7385.87,163.5
9/12/2024 23:35,7345.09,164.26
9/12/2024 23:40,7242.22,156.13
9/12/2024 23:45,7284.42,150.01
9/12/2024 23:50,7271.75,150.01
9/12/2024 23:55,7218.24,150.01
10/12/2024 0:00,7165.18,130.94
10/12/2024 0:05,7117.79,163.72
10/12/2024 0:10,7124.34,137.82
10/12/2024 0:15,7072.62,135.48
10/12/2024 0:20,7020.99,131.24
10/12/2024 0:25,7038.43,150.34
10/12/2024 0:30,6970.22,131.57
10/12/2024 0:35,6939.8,133.32
10/12/2024 0:40,6904.38,149.41
10/12/2024 0:45,6855.59,132.73
10/12/2024 0:50,6872.71,159.8
10/12/2024 0:55,6838.14,157.67
10/12/2024 1:00,6807.02,145.2
10/12/2024 1:05,6773.22,145.77
10/12/2024 1:10,6773.07,178.98
10/12/2024 1:15,6654.54,153.8
10/12/2024 1:20,6679.01,156.34
10/12/2024 1:25,6644.0,166.54
10/12/2024 1:30,6635.66,159.03
10/12/2024 1:35,6565.91,127.58
10/12/2024 1:40,6577.77,128.02
10/12/2024 1:45,6609.46,131.85
10/12/2024 1:50,6561.8,131.99
10/12/2024 1:55,6547.28,130.34
10/12/2024 2:00,6527.28,145.2
10/12/2024 2:05,6578.76,166.55
10/12/2024 2:10,6489.5,137.2
10/12/2024 2:15,6539.88,148.83
10/12/2024 2:20,6577.61,136.27
10/12/2024 2:25,6509.43,122.84
10/12/2024 2:30,6547.87,136.67
10/12/2024 2:35,6541.97,136.26
10/12/2024 2:40,6540.44,136.37
10/12/2024 2:45,6532.93,134.75
10/12/2024 2:50,6493.17,134.72
10/12/2024 2:55,6579.22,138.31
10/12/2024 3:00,6503.92,135.7
10/12/2024 3:05,6466.36,134.01
10/12/2024 3:10,6545.4,164.29
10/12/2024 3:15,6568.97,165.62
10/12/2024 3:20,6601.41,165.81
10/12/2024 3:25,6530.95,138.84
10/12/2024 3:30,6515.41,167.17
10/12/2024 3:35,6542.54,165.76
10/12/2024 3:40,6570.37,166.04
10/12/2024 3:45,6593.02,167.08
10/12/2024 3:50,6604.09,168.39
10/12/2024 3:55,6540.69,167.26
10/12/2024 4:00,6524.27,169.86
10/12/2024 4:05,6619.64,172.72
10/12/2024 4:10,6726.07,188.6
10/12/2024 4:15,6799.39,198.47
10/12/2024 4:20,6787.59,198.47
10/12/2024 4:25,6857.85,175.68
10/12/2024 4:30,6822.1,184.07
10/12/2024 4:35,6897.14,175.69
10/12/2024 4:40,6843.2,171.31
10/12/2024 4:45,6854.87,172.65
10/12/2024 4:50,6911.82,175.5
10/12/2024 4:55,6969.12,178.26
10/12/2024 5:00,6974.6,206.99
10/12/2024 5:05,6995.32,179.43
10/12/2024 5:10,7015.35,224.96
10/12/2024 5:15,7127.93,251.89
10/12/2024 5:20,7098.57,281.43
10/12/2024 5:25,7139.58,250.19
10/12/2024 5:30,7171.74,248.53
10/12/2024 5:35,7132.45,156.37
10/12/2024 5:40,7224.29,155.57
10/12/2024 5:45,7224.05,150.01
10/12/2024 5:50,7257.51,145.7
10/12/2024 5:55,7284.78,147.71
10/12/2024 6:00,7167.54,143.91
10/12/2024 6:05,7286.29,138.95
10/12/2024 6:10,7357.65,144.6
10/12/2024 6:15,7304.4,139.38
10/12/2024 6:20,7324.1,113.1
10/12/2024 6:25,7335.81,108.89
10/12/2024 6:30,7409.06,106.57
10/12/2024 6:35,7325.67,110.76
10/12/2024 6:40,7239.91,110.82
10/12/2024 6:45,7255.32,111.65
10/12/2024 6:50,7232.61,105.74
10/12/2024 6:55,7184.21,105.74
10/12/2024 7:00,7180.57,105.74
10/12/2024 7:05,7074.19,102.61
10/12/2024 7:10,7175.83,105.74
10/12/2024 7:15,7128.04,105.12
10/12/2024 7:20,7020.09,93.17
10/12/2024 7:25,6919.22,84.06
10/12/2024 7:30,6922.96,84.24
10/12/2024 7:35,6847.69,84.39
10/12/2024 7:40,6851.68,70.93
10/12/2024 7:45,6752.85,86.66
10/12/2024 7:50,6698.77,68.94
10/12/2024 7:55,6675.57,87.76
10/12/2024 8:00,6577.8,70.58
10/12/2024 8:05,6514.37,76.72
10/12/2024 8:10,6539.31,76.99
10/12/2024 8:15,6461.07,75.92
10/12/2024 8:20,6362.62,85.9
10/12/2024 8:25,6313.2,68.5
10/12/2024 8:30,6302.94,70.19
10/12/2024 8:35,6189.9,22.41
10/12/2024 8:40,6121.56,76.72
10/12/2024 8:45,6038.36,76.72
10/12/2024 8:50,6004.23,22.13
10/12/2024 8:55,5954.73,54.95
10/12/2024 9:00,5926.7,10.88
10/12/2024 9:05,5862.49,14.51
10/12/2024 9:10,5919.69,14.68
10/12/2024 9:15,5908.47,14.79
10/12/2024 9:20,5781.07,-0.79
10/12/2024 9:25,5789.27,-2.0
10/12/2024 9:30,5667.86,-9.5
10/12/2024 9:35,5651.32,-23.81
10/12/2024 9:40,5597.76,-27.45
10/12/2024 9:45,5635.31,-28.2
10/12/2024 9:50,5592.92,-30.0
10/12/2024 9:55,5494.73,-30.0
10/12/2024 10:00,5396.06,-30.0
10/12/2024 10:05,5446.9,-9.5
10/12/2024 10:10,5513.13,6.75
10/12/2024 10:15,5505.15,31.39
10/12/2024 10:20,5334.01,-24.23
10/12/2024 10:25,5453.36,-4.61
10/12/2024 10:30,5403.12,27.49
10/12/2024 10:35,5445.8,56.98
10/12/2024 10:40,5511.34,69.02
10/12/2024 10:45,5413.5,66.63
10/12/2024 10:50,5441.84,-16.17
10/12/2024 10:55,5414.69,46.48
10/12/2024 11:00,5409.07,39.25
10/12/2024 11:05,5466.84,48.29
10/12/2024 11:10,5404.13,57.01
10/12/2024 11:15,5487.25,56.98
10/12/2024 11:20,5458.65,29.37
10/12/2024 11:25,5438.93,56.97
10/12/2024 11:30,5390.34,47.67
10/12/2024 11:35,5430.51,57.01
10/12/2024 11:40,5390.4,48.66
10/12/2024 11:45,5486.53,47.54
10/12/2024 11:50,5482.5,78.45
10/12/2024 11:55,5496.55,116.71
10/12/2024 12:00,5431.52,56.98
10/12/2024 12:05,5524.21,57.01
10/12/2024 12:10,5609.23,207.07
10/12/2024 12:15,5606.51,69.32
10/12/2024 12:20,5593.06,76.72
10/12/2024 12:25,5641.3,110.02
10/12/2024 12:30,5516.12,67.93
10/12/2024 12:35,5570.02,76.72
10/12/2024 12:40,5635.96,-25.01
10/12/2024 12:45,5666.49,95.68
10/12/2024 12:50,5684.67,150.01
10/12/2024 12:55,5769.14,76.72
10/12/2024 13:00,5666.11,68.59
10/12/2024 13:05,5773.67,0.0
10/12/2024 13:10,5787.18,76.71
10/12/2024 13:15,5794.42,80.0
10/12/2024 13:20,5856.12,80.0
10/12/2024 13:25,5850.4,80.0
10/12/2024 13:30,5844.65,143.35
10/12/2024 13:35,5930.33,0.0
10/12/2024 13:40,6029.38,76.34
10/12/2024 13:45,5954.81,80.0
10/12/2024 13:50,6045.41,76.72
10/12/2024 13:55,6087.37,14.5
10/12/2024 14:00,6086.09,70.51
10/12/2024 14:05,6104.3,-28.01
10/12/2024 14:10,6198.83,-33.0
10/12/2024 14:15,6233.29,-14.66
10/12/2024 14:20,6238.42,-33.0
10/12/2024 14:25,6230.57,-33.0
10/12/2024 14:30,6410.72,-26.73
10/12/2024 14:35,6482.5,-10.48
10/12/2024 14:40,6494.89,60.0
10/12/2024 14:45,6568.49,-13.11
10/12/2024 14:50,6650.22,60.0
10/12/2024 14:55,6786.28,58.07
10/12/2024 15:00,6959.3,23.35
10/12/2024 15:05,6989.95,0.0
10/12/2024 15:10,7090.36,57.6
10/12/2024 15:15,7094.25,74.39
10/12/2024 15:20,7255.43,70.68
10/12/2024 15:25,7372.54,60.0
10/12/2024 15:30,7504.58,71.67
10/12/2024 15:35,7544.74,80.0
10/12/2024 15:40,7677.47,80.0
10/12/2024 15:45,7771.97,87.93
10/12/2024 15:50,7835.03,76.0
10/12/2024 15:55,7977.81,82.96
10/12/2024 16:00,7991.4,81.94
10/12/2024 16:05,7957.76,72.27
10/12/2024 16:10,8013.98,57.38
10/12/2024 16:15,8137.65,70.92
10/12/2024 16:20,8138.06,80.0
10/12/2024 16:25,8201.29,80.0
10/12/2024 16:30,8262.0,83.73
10/12/2024 16:35,8327.95,89.99
10/12/2024 16:40,8465.3,88.82
10/12/2024 16:45,8520.68,88.2
10/12/2024 16:50,8526.03,109.94
10/12/2024 16:55,8595.16,130.95
10/12/2024 17:00,8570.67,-68.28
10/12/2024 17:05,8629.43,66.48
10/12/2024 17:10,8519.55,40.83
10/12/2024 17:15,8572.8,69.94
10/12/2024 17:20,8567.27,34.35
10/12/2024 17:25,8629.09,77.63
10/12/2024 17:30,8744.49,133.86
10/12/2024 17:35,8660.17,105.98
10/12/2024 17:40,8692.9,144.31
10/12/2024 17:45,8772.85,124.19
10/12/2024 17:50,8761.73,212.58
10/12/2024 17:55,8819.76,150.5
10/12/2024 18:00,8752.82,168.75
10/12/2024 18:05,8817.25,215.16
10/12/2024 18:10,8791.66,240.0
10/12/2024 18:15,8774.45,220.38
10/12/2024 18:20,8719.93,217.63
10/12/2024 18:25,8869.24,221.37
10/12/2024 18:30,8865.53,282.93
10/12/2024 18:35,8708.8,219.09
10/12/2024 18:40,8830.92,296.95
10/12/2024 18:45,8627.44,205.26
10/12/2024 18:50,8685.45,220.65
10/12/2024 18:55,8723.64,221.92
10/12/2024 19:00,8720.71,241.83
10/12/2024 19:05,8704.69,240.48
10/12/2024 19:10,8628.27,192.9
10/12/2024 19:15,8671.72,240.79
10/12/2024 19:20,8737.05,272.85
10/12/2024 19:25,8701.91,221.14
10/12/2024 19:30,8652.71,240.81
10/12/2024 19:35,8710.03,240.96
10/12/2024 19:40,8581.78,218.96
10/12/2024 19:45,8580.29,217.97
10/12/2024 19:50,8615.04,267.11
10/12/2024 19:55,8559.55,214.96
10/12/2024 20:00,8526.73,216.94
10/12/2024 20:05,8517.97,214.9
10/12/2024 20:10,8463.64,245.09
10/12/2024 20:15,8401.49,212.86
10/12/2024 20:20,8323.76,199.77
10/12/2024 20:25,8362.33,211.57
10/12/2024 20:30,8357.22,212.78
10/12/2024 20:35,8362.61,214.39
10/12/2024 20:40,8214.43,185.78
10/12/2024 20:45,8202.0,201.67
10/12/2024 20:50,8206.75,213.88
10/12/2024 20:55,8189.68,213.92
10/12/2024 21:00,8103.18,170.14
10/12/2024 21:05,7988.58,171.37
10/12/2024 21:10,8079.96,202.49
10/12/2024 21:15,8036.84,217.39
10/12/2024 21:20,8044.44,216.87
10/12/2024 21:25,7912.19,189.54
10/12/2024 21:30,7866.29,192.26
10/12/2024 21:35,7958.68,216.24
10/12/2024 21:40,7879.4,202.38
10/12/2024 21:45,7850.75,176.45
10/12/2024 21:50,7860.57,150.25
10/12/2024 21:55,7804.75,185.3
10/12/2024 22:00,7758.91,169.87
10/12/2024 22:05,7746.63,215.52
10/12/2024 22:10,7764.84,238.83
10/12/2024 22:15,7678.97,210.39
10/12/2024 22:20,7591.15,201.8
10/12/2024 22:25,7661.02,184.38
10/12/2024 22:30,7663.5,182.68
10/12/2024 22:35,7603.85,180.94
10/12/2024 22:40,7492.64,176.96
10/12/2024 22:45,7510.82,164.53
10/12/2024 22:50,7528.44,177.29
10/12/2024 22:55,7474.61,155.2
10/12/2024 23:00,7419.61,155.44
10/12/2024 23:05,7344.46,151.99
10/12/2024 23:10,7421.19,178.51
10/12/2024 23:15,7318.74,205.03
10/12/2024 23:20,7279.91,203.38
10/12/2024 23:25,7193.63,180.56
10/12/2024 23:30,7200.85,205.63
10/12/2024 23:35,7248.2,243.66
10/12/2024 23:40,7239.66,244.07
10/12/2024 23:45,7148.68,205.69
10/12/2024 23:50,7170.43,242.55
10/12/2024 23:55,7144.23,210.53
11/12/2024 0:00,7134.09,208.47
11/12/2024 0:05,7033.42,204.98
11/12/2024 0:10,7017.61,206.31
11/12/2024 0:15,6961.42,164.57
11/12/2024 0:20,6927.33,164.2
11/12/2024 0:25,6895.1,203.11
11/12/2024 0:30,6906.79,172.86
11/12/2024 0:35,6824.81,159.67
11/12/2024 0:40,6872.95,158.05
11/12/2024 0:45,6815.33,159.71
11/12/2024 0:50,6812.99,159.71
11/12/2024 0:55,6782.89,152.61
11/12/2024 1:00,6696.75,150.01
11/12/2024 1:05,6638.65,150.01
11/12/2024 1:10,6692.48,150.01
11/12/2024 1:15,6654.67,150.01
11/12/2024 1:20,6616.6,150.01
11/12/2024 1:25,6550.09,148.18
11/12/2024 1:30,6578.97,150.42
11/12/2024 1:35,6586.09,185.82
11/12/2024 1:40,6623.64,160.89
11/12/2024 1:45,6531.65,150.01
11/12/2024 1:50,6487.8,148.61
11/12/2024 1:55,6442.6,149.14
11/12/2024 2:00,6495.71,149.21
11/12/2024 2:05,6431.81,148.34
11/12/2024 2:10,6417.64,148.39
11/12/2024 2:15,6433.25,148.5
11/12/2024 2:20,6429.47,148.45
11/12/2024 2:25,6426.98,148.45
11/12/2024 2:30,6441.81,148.55
11/12/2024 2:35,6463.6,150.01
11/12/2024 2:40,6495.9,148.52
11/12/2024 2:45,6443.27,130.77
11/12/2024 2:50,6435.71,132.24
11/12/2024 2:55,6455.66,127.56
11/12/2024 3:00,6481.34,130.61
11/12/2024 3:05,6379.62,146.82
11/12/2024 3:10,6462.78,150.01
11/12/2024 3:15,6476.51,150.01
11/12/2024 3:20,6499.77,150.01
11/12/2024 3:25,6461.17,150.01
11/12/2024 3:30,6491.9,151.43
11/12/2024 3:35,6517.24,151.41
11/12/2024 3:40,6478.05,125.5
11/12/2024 3:45,6490.47,185.06
11/12/2024 3:50,6485.67,150.01
11/12/2024 3:55,6480.99,183.96
11/12/2024 4:00,6500.77,145.79
11/12/2024 4:05,6562.85,150.76
11/12/2024 4:10,6588.84,154.89
11/12/2024 4:15,6663.87,152.49
11/12/2024 4:20,6649.69,153.26
11/12/2024 4:25,6699.92,154.47
11/12/2024 4:30,6707.58,155.94
11/12/2024 4:35,6732.29,163.0
11/12/2024 4:40,6790.73,164.99
11/12/2024 4:45,6776.03,163.95
11/12/2024 4:50,6863.26,207.67
11/12/2024 4:55,6848.55,209.22
11/12/2024 5:00,6857.52,184.16
11/12/2024 5:05,6930.72,213.21
11/12/2024 5:10,7058.1,264.33
11/12/2024 5:15,7002.24,260.95
11/12/2024 5:20,7032.84,217.87
11/12/2024 5:25,7075.5,244.42
11/12/2024 5:30,7137.15,206.46
11/12/2024 5:35,7098.12,158.4
11/12/2024 5:40,7150.84,202.83
11/12/2024 5:45,7208.77,202.5
11/12/2024 5:50,7128.95,150.01
11/12/2024 5:55,7218.89,150.01
11/12/2024 6:00,7171.03,133.01
11/12/2024 6:05,7258.86,133.51
11/12/2024 6:10,7267.77,123.37
11/12/2024 6:15,7306.48,113.63
11/12/2024 6:20,7259.33,110.02
11/12/2024 6:25,7347.68,103.18
11/12/2024 6:30,7321.74,92.74
11/12/2024 6:35,7323.51,96.98
11/12/2024 6:40,7299.9,80.83
11/12/2024 6:45,7387.92,80.0
11/12/2024 6:50,7294.61,57.01
11/12/2024 6:55,7370.19,79.5
11/12/2024 7:00,7341.54,54.39
11/12/2024 7:05,7307.02,82.99
11/12/2024 7:10,7361.92,79.5
11/12/2024 7:15,7339.81,79.27
11/12/2024 7:20,7294.64,85.44
11/12/2024 7:25,7287.9,85.4
11/12/2024 7:30,7307.4,106.01
11/12/2024 7:35,7235.28,98.52
11/12/2024 7:40,7227.7,199.46
11/12/2024 7:45,7153.91,126.81
11/12/2024 7:50,7049.08,109.15
11/12/2024 7:55,7047.14,97.0
11/12/2024 8:00,6993.18,75.77
11/12/2024 8:05,6902.93,79.5
11/12/2024 8:10,6954.5,70.77
11/12/2024 8:15,6815.2,70.12
11/12/2024 8:20,6813.63,100.31
11/12/2024 8:25,6768.82,79.5
11/12/2024 8:30,6728.99,71.89
11/12/2024 8:35,6604.84,79.5
11/12/2024 8:40,6593.36,79.5
11/12/2024 8:45,6444.95,70.48
11/12/2024 8:50,6400.77,70.56
11/12/2024 8:55,6339.25,74.45
11/12/2024 9:00,6274.73,79.5
11/12/2024 9:05,6262.47,98.88
11/12/2024 9:10,6212.85,98.89
11/12/2024 9:15,6199.39,98.54
11/12/2024 9:20,6186.46,98.56
11/12/2024 9:25,6078.76,99.21
11/12/2024 9:30,6157.46,79.5
11/12/2024 9:35,6023.71,50.3
11/12/2024 9:40,6032.8,69.67
11/12/2024 9:45,5928.18,39.52
11/12/2024 9:50,5948.16,-17.3
11/12/2024 9:55,5932.97,-16.32
11/12/2024 10:00,5912.13,98.48
11/12/2024 10:05,5896.36,101.26
11/12/2024 10:10,5915.9,100.87
11/12/2024 10:15,5908.97,76.0
11/12/2024 10:20,5840.45,49.47
11/12/2024 10:25,5752.99,48.63
11/12/2024 10:30,5779.1,39.63
11/12/2024 10:35,5711.18,39.17
11/12/2024 10:40,5751.15,48.69
11/12/2024 10:45,5704.96,48.54
11/12/2024 10:50,5623.93,67.49
11/12/2024 10:55,5634.41,38.56
11/12/2024 11:00,5604.04,46.77
11/12/2024 11:05,5565.63,-33.0
11/12/2024 11:10,5714.05,20.0
11/12/2024 11:15,5609.13,39.94
11/12/2024 11:20,5691.75,66.88
11/12/2024 11:25,5726.68,95.8
11/12/2024 11:30,5695.4,95.76
11/12/2024 11:35,5701.94,96.79
11/12/2024 11:40,5706.63,95.09
11/12/2024 11:45,5677.52,66.66
11/12/2024 11:50,5649.89,66.31
11/12/2024 11:55,5651.63,20.0
11/12/2024 12:00,5596.48,29.52
11/12/2024 12:05,5542.05,29.39
11/12/2024 12:10,5489.22,-33.0
11/12/2024 12:15,5434.38,-33.0
11/12/2024 12:20,5422.35,-33.0
11/12/2024 12:25,5419.62,-32.0
11/12/2024 12:30,5363.96,-28.01
11/12/2024 12:35,5377.32,-28.01
11/12/2024 12:40,5402.77,-0.01
11/12/2024 12:45,5431.52,-33.0
11/12/2024 12:50,5470.16,-33.0
11/12/2024 12:55,5479.36,-28.01
11/12/2024 13:00,5476.06,-16.18
11/12/2024 13:05,5474.05,-33.0
11/12/2024 13:10,5484.83,-33.0
11/12/2024 13:15,5477.44,-12.8
11/12/2024 13:20,5500.45,-33.0
11/12/2024 13:25,5488.33,-33.0
11/12/2024 13:30,5496.3,-28.01
11/12/2024 13:35,5478.15,-33.0
11/12/2024 13:40,5575.92,-33.0
11/12/2024 13:45,5582.46,-33.0
11/12/2024 13:50,5603.39,79.5
11/12/2024 13:55,5495.96,-65.52
11/12/2024 14:00,5649.1,47.15
11/12/2024 14:05,5535.09,-33.0
11/12/2024 14:10,5671.74,72.27
